Estacion,Tipo,IDEstacion,IDNodo,hora,>C5,AL,AT,B,BA,BT,C,C2G,C2P,C3-C4,C5,ESP,INT,L,M,TOTAL
L_AK_72_AC_26_S,NOHAB,40,37173,15,18.33333333,0,0,47.83333333,0,68.66666667,45.16666667,32.16666667,16.83333333,6.5,5,19.33333333,77.66666667,1251.333333,309.6666667,1898.5
L_AK_72_AC_26_S,NOHAB,40,37173,16,15.83333333,0,0,44.66666667,0,65,50.16666667,35.83333333,20.16666667,9,5,12.5,72,1298.166667,323.1666667,1951.5
L_AK_72_AC_26_S,NOHAB,40,37173,17,9,0,0,46.5,0,64.5,51.16666667,33,14.33333333,6.333333333,7.833333333,13.16666667,70.66666667,1238.666667,352.3333333,1907.5
L_AK_72_AC_26_S,NOHAB,40,37173,18,9.666666667,0,0,44,0,59.16666667,45.83333333,23.83333333,13.83333333,8.666666667,4.5,14,70.66666667,1281.333333,318,1893.5
L_AK_72_AC_26_S,NOHAB,40,37173,19,8.5,0,0,38.33333333,0,65.33333333,39.83333333,19.33333333,9.666666667,8.666666667,4.833333333,14,63,1256.166667,242.3333333,1770
L_AK_72_AC_26_S,NOHAB,40,37173,20,5.5,0,0,30.66666667,0,62.66666667,40,14.16666667,12.16666667,4.166666667,3.5,11.16666667,60.5,1071.833333,203.3333333,1519.666667
L_AK_72_AC_26_S,NOHAB,40,37173,21,3.5,0,0,24.5,0,66,30.66666667,13.66666667,6.666666667,4.5,2,8.666666667,48.5,1009.666667,204,1422.333333
L_AK_72_AC_26_S,NOHAB,40,37173,22,9.666666667,0,0,30,0,64.66666667,41,17.83333333,10.66666667,6,5,15.16666667,34.66666667,1182.666667,222.1666667,1639.5
L_AK_72_AC_26_S,NOHAB,40,37173,23,4.833333333,0,0,16.33333333,0,48.83333333,22.16666667,13.16666667,6.833333333,3.666666667,4,16.66666667,27.5,933.8333333,129.5,1227.333333
L_AC_26_TV_93,NOHAB,11,20173,0,2.166666667,1.5,0,0.5,0.166666667,1.666666667,0.5,10.83333333,2.833333333,0.166666667,0.333333333,10.5,0.333333333,449.6666667,17.33333333,498.5
L_AC_26_TV_93,NOHAB,11,20173,1,0.5,0,0,0,0,0.666666667,0,8.833333333,4,0.333333333,0.166666667,10.5,0.166666667,235.1666667,11.33333333,271.6666667
L_AC_26_TV_93,NOHAB,11,20173,2,0.5,0,0,0,0,0.333333333,0,6.833333333,1.833333333,0.5,0,6,0.166666667,141.6666667,7,164.8333333
L_AC_26_TV_93,NOHAB,11,20173,3,0.833333333,0.333333333,0,0.666666667,0,5,1.666666667,7.5,2.333333333,0.666666667,0.166666667,12.16666667,0,187,17.83333333,236.1666667
L_AC_26_TV_93,NOHAB,11,20173,4,3,6.833333333,0.666666667,5.5,0.5,9.666666667,12.5,9.833333333,2.833333333,1.666666667,0.333333333,16.33333333,0,366.6666667,27.5,463.8333333
L_AC_26_TV_93,NOHAB,11,20173,5,1.833333333,9.666666667,3,18.66666667,2.833333333,13.83333333,40,18.83333333,11.33333333,7.333333333,0.5,12.83333333,0.166666667,716,90.66666667,947.5
L_AC_26_TV_93,NOHAB,11,20173,6,2.5,13,3,23.33333333,4.333333333,14.66666667,44.5,31.16666667,18.16666667,8,1,16.5,0,863.5,177.6666667,1221.333333
L_AC_26_TV_93,NOHAB,11,20173,7,1.833333333,13,3.666666667,20.33333333,3,11.5,37.5,28,19.66666667,7.166666667,1.5,11.83333333,0.333333333,872.5,172.8333333,1204.666667
L_AC_26_TV_93,NOHAB,11,20173,8,2.5,10.83333333,2.666666667,20.16666667,4.166666667,12.66666667,39,34.33333333,27.5,10.33333333,3.166666667,5.333333333,0.666666667,892.1666667,143.5,1209
L_AC_26_TV_93,NOHAB,11,20173,9,2.166666667,12.33333333,3.833333333,19.66666667,4.166666667,11.83333333,32.33333333,32.83333333,25.66666667,10.66666667,2.833333333,4.666666667,0.333333333,854.5,113.3333333,1131.166667
L_AC_26_TV_93,NOHAB,11,20173,10,2.166666667,16.33333333,2,16.33333333,3.5,11,34.16666667,45.83333333,28.16666667,9.833333333,1.666666667,6.666666667,0,883.1666667,123.1666667,1184
L_AC_26_TV_93,NOHAB,11,20173,11,0.666666667,12.33333333,3.833333333,14.66666667,2.5,9.166666667,33.33333333,38.33333333,22,8,1.5,6.833333333,0.666666667,902.6666667,111.1666667,1167.666667
L_AC_26_TV_93,NOHAB,11,20173,12,4.333333333,11,4.666666667,14.66666667,3.5,8.833333333,31.83333333,37,24.33333333,7.5,2,6.833333333,0.166666667,915.3333333,127,1199
L_AC_26_TV_93,NOHAB,11,20173,13,1.833333333,9.833333333,4.333333333,15.66666667,3.666666667,8.166666667,31.16666667,36.83333333,31.83333333,8,1,7.333333333,0.5,849.6666667,131.3333333,1141.166667
L_AC_26_TV_93,NOHAB,11,20173,14,1.333333333,11.16666667,3,15.33333333,2.833333333,11.33333333,34.16666667,39.16666667,20.16666667,2.333333333,0.5,12.16666667,0.333333333,1009,141.5,1304.333333
L_AC_26_TV_93,NOHAB,11,20173,15,2.333333333,10.33333333,3.166666667,13.83333333,3.666666667,7.166666667,36.66666667,32,24,3,0.166666667,10,1,949.5,105.6666667,1202.5
L_AC_26_TV_93,NOHAB,11,20173,16,1.166666667,9,3.166666667,15.16666667,5,9,30.66666667,25.33333333,11.83333333,0.833333333,0.5,9.833333333,0.833333333,910,87.5,1119.833333
L_AC_26_TV_93,NOHAB,11,20173,17,0.666666667,9.333333333,2.333333333,14.83333333,2.833333333,10,35,19,9.166666667,3.333333333,0.5,7.833333333,0.5,888.3333333,96.66666667,1100.333333
L_AC_26_TV_93,NOHAB,11,20173,18,0.833333333,9.166666667,2.833333333,12.83333333,4.5,10.5,30,15.83333333,8.666666667,2.333333333,0.333333333,8,0.5,878.1666667,88.33333333,1072.833333
L_AC_26_TV_93,NOHAB,11,20173,19,0.833333333,8.333333333,2.5,11,4.166666667,8,29.5,19.5,4.666666667,0.333333333,0.166666667,8,0.5,915.8333333,67.83333333,1081.166667
L_AC_26_TV_93,NOHAB,11,20173,20,1.166666667,8.333333333,3,10.33333333,3.333333333,8.333333333,32.16666667,24.16666667,5.166666667,0.333333333,0.166666667,14.83333333,0.166666667,1011.666667,63.16666667,1186.333333
L_AC_26_TV_93,NOHAB,11,20173,21,0.5,9.666666667,3.166666667,7.666666667,13.33333333,9.166666667,23.5,14.16666667,3.833333333,0.833333333,0.166666667,11.83333333,0.333333333,941.3333333,67.66666667,1107.166667
L_AC_26_TV_93,NOHAB,11,20173,22,0.333333333,12.5,3.166666667,7.333333333,7,9.166666667,18.16666667,14.83333333,9.833333333,1.333333333,0,18.66666667,0.5,912.5,75.66666667,1091
L_AC_26_TV_93,NOHAB,11,20173,23,0.666666667,8.666666667,2.5,4,2.833333333,9.166666667,5.666666667,10.83333333,5,0.5,0.166666667,13.83333333,0.166666667,585.3333333,35.5,684.8333333
L_AK_10_AC_19,NOHAB,26,42508,0,0,0,0.333333333,7.083333333,0,4.041666667,3.208333333,0.75,0.958333333,0.208333333,0,2.375,0,295.9583333,26.75,341.6666667
L_AK_10_AC_19,NOHAB,26,42508,1,0,0,0,3.5,0,0.291666667,1.625,0.916666667,1.291666667,0.125,0,2.25,0,255.9583333,17.91666667,283.875
L_AK_10_AC_19,NOHAB,26,42508,2,0,0,0.083333333,1.625,0.083333333,0.75,1.791666667,1.75,0.791666667,0.625,0,1.291666667,0.208333333,221.7916667,12.125,242.9166667
L_AK_10_AC_19,NOHAB,26,42508,3,0,0.75,0,1,0,1.375,1.916666667,1.833333333,1.25,0.291666667,0.125,1.375,0.75,196.7916667,12.08333333,219.5416667
L_AK_10_AC_19,NOHAB,26,42508,4,0,0.333333333,0.916666667,8.666666667,0,9.166666667,5.75,2.458333333,2.166666667,0.416666667,0,2.916666667,0.541666667,188.5416667,20.54166667,242.4166667
L_AK_10_AC_19,NOHAB,26,42508,5,0,0,5.333333333,44.41666667,0.208333333,44.625,34.95833333,3.875,5.208333333,1,0,3,0.083333333,181.2916667,94.66666667,418.6666667
L_AK_10_AC_19,NOHAB,26,42508,6,0,0,8.833333333,83.95833333,0,51.66666667,59.16666667,4.875,5.625,0.875,0.083333333,6.541666667,0,233.1666667,139.6666667,594.4583333
L_AK_10_AC_19,NOHAB,26,42508,7,0,0,7.875,88.58333333,0,69,69.83333333,5.916666667,6.625,1.041666667,0,4.25,0.208333333,348.5833333,146.9583333,748.875
L_AK_10_AC_19,NOHAB,26,42508,8,0,0,7.458333333,83.25,0.083333333,69.83333333,69.91666667,6.333333333,10.08333333,1.041666667,0,2.833333333,0.125,367.5,134.5416667,753
L_AK_10_AC_19,NOHAB,26,42508,9,0,0,7.583333333,83.375,0.166666667,69.58333333,70.83333333,6.041666667,10.04166667,1.083333333,0.083333333,3.541666667,0.125,396.875,120.9166667,770.25
L_AK_10_AC_19,NOHAB,26,42508,10,0,0,7.875,68.29166667,0.333333333,72.08333333,60.95833333,5.25,9.458333333,1,0,2.166666667,0,372.7083333,129.8333333,729.9583333
L_AK_10_AC_19,NOHAB,26,42508,11,0,0,8.375,57.25,0.083333333,78.16666667,62.54166667,3.583333333,9.541666667,0.916666667,0,1.25,0,409.0416667,135.625,766.375
L_AK_10_AC_19,NOHAB,26,42508,12,0,0,9.416666667,55.83333333,0.166666667,77.33333333,57.70833333,5.416666667,7.458333333,0.708333333,0.083333333,2.458333333,0,419.9166667,157.6666667,794.1666667
L_AK_10_AC_19,NOHAB,26,42508,13,0,0,7.291666667,53.29166667,0,75.5,60.83333333,5.041666667,6.708333333,0.916666667,0,3.083333333,0,405.125,161.5833333,779.375
L_AK_10_AC_19,NOHAB,26,42508,14,0,0,6.625,52.75,0.083333333,91.79166667,61.75,2.458333333,6.125,0.375,0,3.583333333,0.625,409.75,120.9166667,756.8333333
L_AK_10_AC_19,NOHAB,26,42508,15,0,0,6.5,49.79166667,0.166666667,79.45833333,60.54166667,2.5,7.375,0.833333333,0,2.416666667,0,411.875,121.0416667,742.5
L_AK_10_AC_19,NOHAB,26,42508,16,0,0,7.166666667,46.08333333,0,79.04166667,57.875,1.666666667,5.791666667,0.333333333,0,2.791666667,0,381.125,107.875,689.75
L_AK_10_AC_19,NOHAB,26,42508,17,0,0,5.625,48.08333333,0,81.29166667,60.875,0.833333333,3.625,0.666666667,0,3.208333333,0,348.4583333,92.29166667,644.9583333
L_AK_10_AC_19,NOHAB,26,42508,18,0,0,6.833333333,41.16666667,0.083333333,61.45833333,57.20833333,1.958333333,3.583333333,0.083333333,0,2.875,0.125,310.75,80.75,566.875
L_AK_10_AC_19,NOHAB,26,42508,19,0,0,7.208333333,36.83333333,0,56.20833333,51.29166667,0.541666667,2.583333333,0.458333333,0,2.791666667,0.125,277.0833333,65.04166667,500.1666667
L_AK_10_AC_19,NOHAB,26,42508,20,0,0,6.458333333,27.79166667,0.208333333,44.16666667,35.91666667,0.958333333,1.916666667,0.333333333,0,2.541666667,0,263.6666667,56.75,440.7083333
L_AK_10_AC_19,NOHAB,26,42508,21,0,0,6.25,19.54166667,0.083333333,33.70833333,26.5,0.958333333,1.75,0.083333333,0,3.416666667,0.166666667,274.4583333,43.875,410.7916667
L_AK_10_AC_19,NOHAB,26,42508,22,0,0.083333333,6.75,33.75,0.833333333,23.375,21,2.25,0.958333333,0.541666667,0.083333333,3.75,0.541666667,286.7916667,97,477.7083333
L_AK_10_AC_19,NOHAB,26,42508,23,0.083333333,0,3.666666667,22,1.291666667,13.375,8.291666667,1,1.125,0.208333333,0,3.25,0.375,293.0416667,43.08333333,390.7916667
AK_45_AC_127,HABIL,4,14816,0,5.055555556,0,0.666666667,1.055555556,0,4.166666667,0,14.83333333,3.777777778,2.5,2.222222222,4.666666667,0,245.0555556,29,313
AK_45_AC_127,HABIL,4,14816,1,2.833333333,0,0,0.222222222,0,0.666666667,0.055555556,12.16666667,2.333333333,3.166666667,2.666666667,3.388888889,0.111111111,138.7222222,14.11111111,180.4444444
AK_45_AC_127,HABIL,4,14816,2,4.666666667,0,0.277777778,0.055555556,0,0.166666667,0.111111111,13.11111111,3.444444444,2.222222222,2.777777778,3.277777778,0.277777778,103.1111111,10.44444444,143.9444444
AK_45_AC_127,HABIL,4,14816,3,7.555555556,0,0.388888889,0.944444444,0,1.222222222,0.166666667,17.05555556,3.444444444,4.722222222,4.555555556,3.222222222,0.444444444,105.4444444,12.22222222,161.3888889
AK_45_AC_127,HABIL,4,14816,4,9.722222222,0,7.5,5.055555556,1.055555556,7,2.5,32.44444444,8.444444444,9.055555556,8.444444444,19.88888889,2.166666667,206.2222222,27.33333333,346.8333333
AK_45_AC_127,HABIL,4,14816,5,9.722222222,0,30.83333333,16.72222222,7.333333333,10.83333333,9.166666667,62.38888889,17.61111111,13.11111111,7.333333333,90.27777778,2,1051.722222,146.3888889,1475.444444
AK_45_AC_127,HABIL,4,14816,6,2.111111111,0,60.11111111,29.66666667,13.22222222,15.66666667,9.444444444,56.5,21.77777778,6.055555556,2.333333333,146,0.5,2042.777778,474,2880.166667
AK_45_AC_127,HABIL,4,14816,7,0.222222222,0,83.55555556,28.38888889,16.55555556,15.22222222,10.94444444,38.11111111,14.88888889,2.388888889,0.166666667,58.16666667,0.5,1719,618.1111111,2606.222222
AK_45_AC_127,HABIL,4,14816,8,0.888888889,0,91.5,26.33333333,17.33333333,17.27777778,10.83333333,50.38888889,21.61111111,6.777777778,0.666666667,36.05555556,0.5,1674.111111,450.8888889,2405.166667
AK_45_AC_127,HABIL,4,14816,9,0.944444444,0,66.77777778,22.5,14.55555556,16.66666667,9.388888889,56.16666667,27.27777778,4.777777778,0.5,24.16666667,0.444444444,2025.777778,361.4444444,2631.388889
AK_45_AC_127,HABIL,4,14816,10,13.83333333,0,60.44444444,20.61111111,12.27777778,14.27777778,8.888888889,74.44444444,31.55555556,13.66666667,4.888888889,15.61111111,0.5,1990.666667,345.6111111,2607.277778
AK_45_AC_127,HABIL,4,14816,11,9.888888889,0,55,21.11111111,10.44444444,13.88888889,8.5,75.33333333,33.83333333,11.38888889,3.722222222,21.61111111,0.5,2022.444444,357.5555556,2645.222222
AK_45_AC_127,HABIL,4,14816,12,10.44444444,0,54.61111111,19.66666667,10.05555556,15.72222222,8.444444444,70.27777778,30.33333333,10.88888889,3.777777778,31.55555556,0.5,2102.166667,343.3333333,2711.777778
AK_45_AC_127,HABIL,4,14816,13,8.944444444,0,56.83333333,22.33333333,9.666666667,13,9.666666667,66.61111111,26.88888889,10,3.944444444,33.88888889,0.444444444,2175.388889,321.0555556,2758.666667
AK_45_AC_127,HABIL,4,14816,14,9.166666667,0,55.33333333,20.38888889,10.22222222,13.94444444,8.833333333,70.5,32.05555556,10.94444444,2.944444444,56.16666667,0.5,2233.555556,335,2859.555556
AK_45_AC_127,HABIL,4,14816,15,9.166666667,0,57.44444444,21.16666667,10.94444444,14.94444444,9.611111111,82.05555556,31.5,10.05555556,2.777777778,92.38888889,0.333333333,1988.388889,373.6666667,2704.444444
AK_45_AC_127,HABIL,4,14816,16,7.111111111,0,70.94444444,22.05555556,11.77777778,14.16666667,9.777777778,73.16666667,30.88888889,8.166666667,2.666666667,101.8888889,0.833333333,2107.277778,418.4444444,2879.166667
AK_45_AC_127,HABIL,4,14816,17,1.333333333,0,84.38888889,22.44444444,13.72222222,13.77777778,9.333333333,55.72222222,25.38888889,3.944444444,0.444444444,76.88888889,1.333333333,2246.444444,543.7777778,3098.944444
AK_45_AC_127,HABIL,4,14816,18,0.166666667,0,81.88888889,20,16.22222222,14.27777778,8.055555556,40.61111111,16.33333333,1.666666667,0.111111111,49.27777778,0.944444444,2155.611111,498.4444444,2903.611111
AK_45_AC_127,HABIL,4,14816,19,5.5,0,68.27777778,16.77777778,16.44444444,15.33333333,8.222222222,37.44444444,9.666666667,4.5,3.222222222,21.22222222,1.388888889,2180.055556,275.1666667,2663.222222
AK_45_AC_127,HABIL,4,14816,20,8.111111111,0,58.38888889,13.83333333,15.38888889,15.16666667,6.666666667,32.77777778,5.944444444,3.277777778,2.555555556,13.44444444,1.5,2116.277778,184,2477.333333
AK_45_AC_127,HABIL,4,14816,21,5.944444444,0,50.27777778,8.611111111,14.22222222,14.33333333,5.5,31,5.277777778,3.222222222,2.611111111,12.83333333,1,1747.611111,178.8888889,2081.333333
AK_45_AC_127,HABIL,4,14816,22,5.111111111,0,31.27777778,4.833333333,10.16666667,13.22222222,2.555555556,18.38888889,6.944444444,3.777777778,3.666666667,15.55555556,0.611111111,1076.944444,141.0555556,1334.111111
AK_45_AC_127,HABIL,4,14816,23,5.5,0,12.11111111,2.166666667,1.166666667,11.94444444,0.555555556,14.44444444,5.555555556,2.444444444,3,8.166666667,0.277777778,535.8333333,55.88888889,659.0555556
L_AK_86_AC_43_S,NOHAB,22,33144,0,1,9.583333333,1.916666667,4.25,0.083333333,10.25,7,7.583333333,1.75,1.166666667,1.083333333,7.333333333,0.5,298.9166667,66,418.4166667
L_AK_86_AC_43_S,NOHAB,22,33144,1,1.25,0.916666667,0.333333333,2.333333333,0,2.333333333,1.416666667,8.083333333,3.583333333,1.75,0.666666667,6.083333333,0.333333333,260.3333333,38.58333333,328
L_AK_86_AC_43_S,NOHAB,22,33144,2,1,0.333333333,0,0.916666667,0,1.083333333,0.833333333,9.5,6.5,2.083333333,1.416666667,4.25,0.5,264.75,27.33333333,320.5
L_AK_86_AC_43_S,NOHAB,22,33144,3,2.166666667,8.666666667,0.166666667,5.083333333,0.083333333,3,5.833333333,13.16666667,5,4.166666667,1.583333333,7.083333333,1.75,324.5833333,44.08333333,426.4166667
L_AK_86_AC_43_S,NOHAB,22,33144,4,4.083333333,15,8.583333333,15.58333333,1.25,11.41666667,18.66666667,20.41666667,8.5,3.916666667,2.166666667,14.5,5.916666667,348.6666667,85.41666667,564.0833333
L_AK_86_AC_43_S,NOHAB,22,33144,5,3,12.16666667,20.83333333,27,2.583333333,20.83333333,26.91666667,27,9.583333333,5.166666667,2.416666667,10,5.25,396.6666667,291.1666667,860.5833333
L_AK_86_AC_43_S,NOHAB,22,33144,6,2,13.66666667,25.16666667,24.25,4.583333333,21.16666667,27.41666667,31.08333333,13.08333333,4.833333333,1.333333333,9.666666667,5.083333333,425.9166667,470.4166667,1079.666667
L_AK_86_AC_43_S,NOHAB,22,33144,7,2.25,11.5,27.33333333,21.91666667,5.583333333,21.75,28.41666667,32.08333333,14.5,5.666666667,2.083333333,8.75,4.25,435.5,486.1666667,1107.75
L_AK_86_AC_43_S,NOHAB,22,33144,8,1.916666667,13.5,30.33333333,23.08333333,6,22.5,28.5,35.58333333,15.16666667,5.833333333,2,5.25,4.5,432.9166667,328,955.0833333
L_AK_86_AC_43_S,NOHAB,22,33144,9,1.5,12.41666667,17.83333333,22.08333333,5.833333333,22.91666667,28.58333333,38.75,13.41666667,5.916666667,1.916666667,5.666666667,5.333333333,443.0833333,249,874.25
L_AK_86_AC_43_S,NOHAB,22,33144,10,2.166666667,9.166666667,16.25,20.5,4.333333333,22.5,26,38.41666667,15.5,6.166666667,1,6.416666667,4.833333333,439.5833333,246.6666667,859.5
L_AK_86_AC_43_S,NOHAB,22,33144,11,1.5,6.5,15.75,16.91666667,5.5,21.25,22.41666667,37.66666667,13.75,6.666666667,1.333333333,4.75,3.25,420.6666667,240.3333333,818.25
L_AK_86_AC_43_S,NOHAB,22,33144,12,1.583333333,6.666666667,17.25,17.91666667,5.916666667,19.16666667,24.16666667,33.5,11.75,6.666666667,1.083333333,5.333333333,3.833333333,432.8333333,283.6666667,871.3333333
L_AK_86_AC_43_S,NOHAB,22,33144,13,2.416666667,6.416666667,20.08333333,16.83333333,6,20.25,22.91666667,33.41666667,14.25,3.75,1.75,8.833333333,4.916666667,443.5833333,326.0833333,931.5
L_AK_86_AC_43_S,NOHAB,22,33144,14,1.916666667,7.083333333,22.41666667,16.16666667,5.5,19.91666667,20.83333333,32.91666667,15.91666667,3,1.5,5,4.416666667,436.6666667,327.5,920.75
L_AK_86_AC_43_S,NOHAB,22,33144,15,2.25,7,23.41666667,19.08333333,7.583333333,20.33333333,26.41666667,28.33333333,13.91666667,2.833333333,1.333333333,5.916666667,5,452.3333333,332,947.75
L_AK_86_AC_43_S,NOHAB,22,33144,16,2,6.333333333,16.33333333,21,4.666666667,22.08333333,22.16666667,29.91666667,13.75,2.333333333,1.333333333,5.75,3.916666667,451.8333333,327,930.4166667
L_AK_86_AC_43_S,NOHAB,22,33144,17,2.166666667,6.666666667,18.5,18.75,5.416666667,21.08333333,23.25,25.08333333,10,2.333333333,1.583333333,4.25,4.833333333,504.5833333,354.25,1002.75
L_AK_86_AC_43_S,NOHAB,22,33144,18,1.833333333,5.5,19.5,17.58333333,5.25,19,20.91666667,20.08333333,8.416666667,2.25,1.75,4.583333333,4.416666667,507.75,325.9166667,964.75
L_AK_86_AC_43_S,NOHAB,22,33144,19,1.916666667,7,18.33333333,19.08333333,5.833333333,20.16666667,23,17.25,9.583333333,1.833333333,0.75,5.916666667,5.833333333,537.9166667,281.9166667,956.3333333
L_AK_86_AC_43_S,NOHAB,22,33144,20,0.5,8.916666667,16.16666667,17.41666667,5.083333333,21.5,22.33333333,11.5,6.75,0.833333333,1.083333333,5.166666667,5.333333333,517.5833333,233,873.1666667
L_AK_86_AC_43_S,NOHAB,22,33144,21,1.416666667,8.583333333,14,18.41666667,4.25,24.08333333,20.16666667,12.58333333,4.666666667,1.166666667,1.25,7.416666667,4.5,590.6666667,218.6666667,931.8333333
L_AK_86_AC_43_S,NOHAB,22,33144,22,2.083333333,11.58333333,20.75,13.25,0.583333333,21.66666667,19.66666667,10.66666667,3.333333333,2.083333333,0.166666667,12,2.666666667,447.3333333,265.25,833.0833333
L_AK_86_AC_43_S,NOHAB,22,33144,23,1.583333333,11.75,10.33333333,9.333333333,0.083333333,18.91666667,16.66666667,7.666666667,2.083333333,2.166666667,0.666666667,9.916666667,1.833333333,382.1666667,131.75,606.9166667
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,0,0,0,0,2.5,0,5,0.5,3.5,0.75,0,0,1.25,0,244.5,14.25,272.25
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,1,0,0,0,0.25,0,0.25,0,2.25,0,0.5,0,2.75,0,207,8,221
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,2,0,0,0,1,0,0,0,1.5,1,0.5,0,1.75,0,203.5,6.75,216
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,3,0,0,0,0.5,0,0,0,0.75,0.5,0.25,0,1,0,187.25,10,200.25
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,4,0,0,0,4.75,0,7.5,2.25,1,0.75,0.5,0,2.5,0.25,111.75,6.75,138
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,5,0,0,0,19.25,0,30.5,9.25,3,0.75,1.25,0,2.5,0,128.75,44,239.25
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,6,0,0,0,36,0,36.25,20,5.5,5.25,0.25,0,4.25,0,308,103.75,519.25
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,7,0,0,0,35.75,0,38,25.25,14,6.75,0,0.25,5.25,0,663.75,165,954
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,8,0,0,0,38.25,0,46.75,22.5,24.5,16.5,0.25,0.25,5.5,0.5,950.5,178.75,1284.25
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,9,0,0,0,37.5,0,39.75,24.75,26.75,15.5,0.75,0,7.75,0.5,970,191.5,1314.75
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,10,0,0,0,30.25,0,34.25,21.25,25.5,14.25,0,0,6,0.75,993.25,222.75,1348.25
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,11,0,0,0,34.25,0,31.5,20,29,15.75,0,0,8,0.25,987.75,231,1357.5
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,12,0,0,0,31.75,0,34.5,18.25,29.5,17.75,0.5,0,3.5,0.5,953.25,251,1340.5
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,13,0,0,0,34,0,33.75,22.25,16.75,12.25,0.75,0,7.5,0.75,1009.5,264,1401.5
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,14,0,0,0,29.25,0,37.25,19.5,12.25,11,0,0.25,8,1.25,971.5,242,1332.25
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,15,0,0,0,32.5,0,29.25,17.5,12.5,12.25,0,0,5.25,0,1020,196.5,1325.75
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,16,0,0,0,30,0,33.5,17.5,11.25,6.25,0,0,5.25,0.75,908.5,175.25,1188.25
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,17,0,0,0,34.25,0,36.75,18,8.75,4.25,0,0,5.5,0.25,802.25,154.25,1064.25
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,18,0,0,0,29.5,0,34,15,4,6.25,2.5,0,2.25,0.25,628.25,108.25,830.25
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,19,0,0,0,31.5,0,37.75,13.75,2.75,2,0.25,0,2,0,519.75,88.75,698.5
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,20,0,0,0,26.5,0,33.5,11.5,1.5,2,0.75,0,2,0,392.5,60.25,530.5
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,21,0,0,0,17,0,31,6.5,1.5,1.25,0.75,0,1.25,0,354,48.25,461.5
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,22,0,0,0,20.25,0,28.5,4.5,2.25,2.25,0.25,0,4.25,0,353.75,71.5,487.5
L_AK_24_CL_66_Y_AC_68,NOHAB,39,25654,23,0,0,0,5.5,0,16,3,1.75,1.25,0.25,0,2.5,0,277,24,331.25
L_AK_7_AC_45,NOHAB,20,32066,0,0,0,0,4,0,1.333333333,0,0.333333333,0.333333333,0,0,0.666666667,0,479,36,521.6666667
L_AK_7_AC_45,NOHAB,20,32066,1,0,0,0,2.333333333,0,0,0,0.666666667,1.333333333,0.666666667,0,1.333333333,0,503.6666667,22.33333333,532.3333333
L_AK_7_AC_45,NOHAB,20,32066,2,0,0,0,1,0,0,0.333333333,0.666666667,0.333333333,0,0,1.333333333,0,482.6666667,19.66666667,506
L_AK_7_AC_45,NOHAB,20,32066,3,0,0,0,1,0,1,0,1.666666667,0,0.666666667,0,0.666666667,0,377,17.33333333,399.3333333
L_AK_7_AC_45,NOHAB,20,32066,4,0,0,0,8,0,0.333333333,1.333333333,0.666666667,1,0,0.333333333,1,0,319.6666667,28.33333333,360.6666667
L_AK_7_AC_45,NOHAB,20,32066,5,0,0,0,58.66666667,0,5,17.33333333,4,0,0.333333333,0,2.666666667,0,284.3333333,116.3333333,488.6666667
L_AK_7_AC_45,NOHAB,20,32066,6,0,0,0,100.3333333,0,11.33333333,31.33333333,4.333333333,3.333333333,1.333333333,0,4,0,515,211.6666667,882.6666667
L_AK_7_AC_45,NOHAB,20,32066,7,0,0,0,111.6666667,0,11,30,12.33333333,3.333333333,1,0,5,0,769.6666667,211.3333333,1155.333333
L_AK_7_AC_45,NOHAB,20,32066,8,0,0,0,103,0,13.66666667,34,14,6,1.666666667,0,3.666666667,0.333333333,636.3333333,151.3333333,964
L_AK_7_AC_45,NOHAB,20,32066,9,0,0,0,86.33333333,0,9.666666667,29.33333333,15.66666667,7.666666667,2,0.333333333,3.333333333,0,759,166,1079.333333
L_AK_7_AC_45,NOHAB,20,32066,10,0,0,0,76,0,9.666666667,24.66666667,15,8,1.666666667,0,7,0,953.3333333,205.6666667,1301
L_AK_7_AC_45,NOHAB,20,32066,11,0,0,0,86,0,11,19,13.66666667,5.666666667,2,0.666666667,5,0,613,145.3333333,901.3333333
