Classes_1,CIV,IDNodo,COL,CK_DNH_Cs,TARGET_FID,Estado20_1,TIPO_CLA_1,NOMBRE_EJE,ELEM,IDEstacion,IDW_Cs,ESTACION,LON_1,ROW,CK_DH_Cs,Input_FID_,OBJECTID,FID_Grilla,NOMBRE_EXT,Classes,Shape_Leng,NOMBRE_E_1,OBJECTID_4,CLASIFI_SU,Largo_Via,OBJECTID_2,ORIG_FID,Classes_12,FID_LINK,CODIGO_LOC,LAT_1,hora,AT,BA,NH_AT,NH_BA,PPH,PPNH,FEHPM10,FEHPM25,FENHPM10,FENHPM25,FAH,FANH,EHPM10,EHPM25,ENHPM10,ENHPM25 
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,7,95.26666667,15.66666667,72.33333333,4.333333333,31.7,30.68,15.673,7.545,15.243,7.298,29.99,20.731,470.03,226.289,316.002,151.291
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,8,93.06666667,15.2,75.66666667,3.833333333,31.67,30.58,15.66,7.538,15.201,7.274,29.287,21.499,458.641,220.771,326.801,156.374
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,9,77.66666667,12.26666667,62.33333333,4.333333333,31.65,30.78,15.652,7.533,15.285,7.322,24.311,18.027,380.515,183.144,275.542,131.993
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,10,66.06666667,9.933333333,43.83333333,3.5,31.57,30.89,15.618,7.514,15.332,7.349,20.552,12.799,320.99,154.428,196.235,94.059
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,11,64.06666667,9.266666667,39,3.333333333,31.53,30.94,15.601,7.504,15.353,7.361,19.822,11.447,309.253,148.749,175.746,84.262
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,12,64,8.066666667,43.66666667,4.5,31.33,31.12,15.517,7.456,15.429,7.405,19.498,13.026,302.549,145.367,200.981,96.456
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,13,63.06666667,7.466666667,46.33333333,4,31.29,30.95,15.5,7.446,15.357,7.363,19.065,13.611,295.514,141.956,209.017,100.22
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,14,68.33333333,8.066666667,48.5,4.333333333,31.27,30.98,15.492,7.441,15.37,7.371,20.661,14.287,320.071,153.736,219.581,105.302
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,15,70.4,9.133333333,51.16666667,4.166666667,31.39,30.9,15.542,7.47,15.336,7.351,21.499,14.965,334.144,160.6,229.508,110.014
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,16,80.8,11.33333333,40.33333333,4.166666667,31.49,31.12,15.584,7.494,15.429,7.405,24.906,12.034,388.151,186.658,185.668,89.107
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,17,88.46666667,12.8,45.83333333,4.166666667,31.51,31.0,15.593,7.499,15.378,7.375,27.394,13.521,427.154,205.437,207.932,99.727
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,18,71.66666667,13.86666667,47.5,2.833333333,31.96,30.67,15.782,7.609,15.239,7.295,23.122,13.611,364.902,175.921,207.409,99.295
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,19,63.86666667,14.73333333,44.33333333,3.833333333,32.25,30.95,15.904,7.679,15.357,7.363,21.256,13.024,338.039,163.22,200.006,95.899
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,20,57.93333333,14.2,40.5,3.833333333,32.38,31.04,15.958,7.711,15.395,7.385,19.498,11.988,311.146,150.338,184.555,88.534
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,21,55.53333333,14.06666667,35.83333333,4,32.43,31.21,15.979,7.723,15.467,7.426,18.822,10.771,300.752,145.354,166.592,79.991
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,22,32,9.733333333,30.33333333,7.833333333,32.82,32.46,16.142,7.817,15.992,7.73,11.277,10.319,182.032,88.155,165.025,79.769
5.0,1002607.0,3493.0,40.0,1.53948,286.0,REGULAR,1.0,AK 45,24117403.0,1.0,1.53948,AK_45_X_AC_170,-74.044975,43.0,0.935885,2792.0,2863.0,2850.0,AC 153,5.0,270.426662184,CL 152,3107.0,Troncal,270.427,287.0,320.0,4.0,322.0,1,4.737564,23,16.33333333,1.133333333,13.83333333,1.666666667,30.72,31.29,15.26,7.308,15.5,7.446,4.732,4.192,72.217,34.583,64.971,31.21
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,0,2,0,2.166666667,0,30.0,30.0,10.677,4.535,10.677,4.535,0.316,0.343,3.371,1.432,3.657,1.553
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,1,0.133333333,0,0,0,40.0,0.0,13.635,6.081,0.0,0.0,0.016,0.0,0.215,0.096,0.0,0.0
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,2,0.2,0,0.166666667,0,30.0,30.0,10.677,4.535,10.677,4.535,0.032,0.027,0.337,0.143,0.287,0.122
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,3,0.266666667,0,0.166666667,0,26.67,30.0,9.661,4.022,10.677,4.535,0.047,0.027,0.458,0.19,0.287,0.122
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,4,8.733333333,0.733333333,5.5,0,30.82,30.0,10.925,4.661,10.677,4.535,1.5,0.868,16.383,6.99,9.27,3.937
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,5,30.2,6.133333333,18.5,2.166666667,32.06,31.26,11.297,4.853,11.057,4.729,5.73,3.263,64.736,27.807,36.079,15.431
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,6,64.66666667,11.73333333,41.16666667,3.333333333,31.84,30.9,11.231,4.819,10.949,4.674,12.06,7.025,135.454,58.115,76.912,32.831
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,7,95.26666667,15.66666667,72.33333333,4.333333333,31.7,30.68,11.189,4.797,10.883,4.64,17.506,12.101,195.886,83.98,131.694,56.147
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,8,93.06666667,15.2,75.66666667,3.833333333,31.67,30.58,11.18,4.793,10.853,4.624,17.096,12.55,191.139,81.932,136.194,58.033
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,9,77.66666667,12.26666667,62.33333333,4.333333333,31.65,30.78,11.174,4.789,10.913,4.655,14.191,10.523,158.58,67.968,114.832,48.985
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,10,66.06666667,9.933333333,43.83333333,3.5,31.57,30.89,11.15,4.777,10.946,4.672,11.997,7.471,133.773,57.311,81.781,34.907
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,11,64.06666667,9.266666667,39,3.333333333,31.53,30.94,11.138,4.771,10.961,4.68,11.571,6.682,128.881,55.204,73.242,31.271
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,12,64,8.066666667,43.66666667,4.5,31.33,31.12,11.078,4.74,11.015,4.708,11.381,7.604,126.087,53.949,83.759,35.797
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,13,63.06666667,7.466666667,46.33333333,4,31.29,30.95,11.066,4.734,10.964,4.681,11.129,7.945,123.156,52.683,87.108,37.193
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,14,68.33333333,8.066666667,48.5,4.333333333,31.27,30.98,11.06,4.731,10.973,4.686,12.06,8.34,133.39,57.054,91.51,39.079
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,15,70.4,9.133333333,51.16666667,4.166666667,31.39,30.9,11.096,4.749,10.949,4.674,12.55,8.736,139.255,59.602,95.648,40.828
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,16,80.8,11.33333333,40.33333333,4.166666667,31.49,31.12,11.126,4.765,11.015,4.708,14.539,7.025,161.762,69.272,77.377,33.069
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,17,88.46666667,12.8,45.83333333,4.166666667,31.51,31.0,11.132,4.768,10.979,4.689,15.991,7.893,178.017,76.242,86.656,37.01
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,18,71.66666667,13.86666667,47.5,2.833333333,31.96,30.67,11.267,4.837,10.88,4.638,13.497,7.945,152.073,65.287,86.438,36.85
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,19,63.86666667,14.73333333,44.33333333,3.833333333,32.25,30.95,11.354,4.882,10.964,4.681,12.407,7.602,140.878,60.574,83.352,35.59
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,20,57.93333333,14.2,40.5,3.833333333,32.38,31.04,11.393,4.902,10.991,4.695,11.381,6.998,129.67,55.793,76.913,32.857
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,21,55.53333333,14.06666667,35.83333333,4,32.43,31.21,11.408,4.91,11.042,4.722,10.987,6.287,125.339,53.944,69.427,29.686
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,22,32,9.733333333,30.33333333,7.833333333,32.82,32.46,11.525,4.97,11.417,4.914,6.583,6.024,75.862,32.716,68.774,29.604
4.0,1001147.0,3493.0,40.0,0.935885,745.0,BUENO,1.0,AK 45,24005705.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,108056.0,3014.0,DG 182,4.0,157.856049508,,107610.0,Troncal,157.856,746.0,837.0,4.0,839.0,1,4.755493,23,16.33333333,1.133333333,13.83333333,1.666666667,30.72,31.29,10.895,4.646,11.066,4.734,2.762,2.447,30.097,12.834,27.077,11.583
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,0,2,0,2.166666667,0,30.0,30.0,7.63,2.887,7.63,2.887,0.177,0.192,1.347,0.51,1.461,0.553
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,1,0.133333333,0,0,0,40.0,0.0,9.743,3.871,0.0,0.0,0.009,0.0,0.086,0.034,0.0,0.0
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,2,0.2,0,0.166666667,0,30.0,30.0,7.63,2.887,7.63,2.887,0.018,0.015,0.135,0.051,0.114,0.043
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,3,0.266666667,0,0.166666667,0,26.67,30.0,6.903,2.56,7.63,2.887,0.026,0.015,0.183,0.068,0.114,0.043
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,4,8.733333333,0.733333333,5.5,0,30.82,30.0,7.807,2.967,7.63,2.887,0.838,0.485,6.545,2.488,3.704,1.401
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,5,30.2,6.133333333,18.5,2.166666667,32.06,31.26,8.073,3.089,7.901,3.01,3.204,1.824,25.863,9.896,14.414,5.492
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,6,64.66666667,11.73333333,41.16666667,3.333333333,31.84,30.9,8.026,3.067,7.824,2.975,6.743,3.928,54.116,20.682,30.728,11.684
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,7,95.26666667,15.66666667,72.33333333,4.333333333,31.7,30.68,7.996,3.053,7.776,2.953,9.788,6.766,78.26,29.887,52.614,19.982
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,8,93.06666667,15.2,75.66666667,3.833333333,31.67,30.58,7.989,3.05,7.755,2.943,9.558,7.017,76.364,29.158,54.412,20.653
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,9,77.66666667,12.26666667,62.33333333,4.333333333,31.65,30.78,7.985,3.049,7.798,2.963,7.935,5.883,63.356,24.189,45.878,17.433
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,10,66.06666667,9.933333333,43.83333333,3.5,31.57,30.89,7.968,3.041,7.822,2.974,6.708,4.177,53.445,20.396,32.673,12.423
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,11,64.06666667,9.266666667,39,3.333333333,31.53,30.94,7.959,3.037,7.832,2.979,6.469,3.736,51.491,19.646,29.262,11.129
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,12,64,8.066666667,43.66666667,4.5,31.33,31.12,7.916,3.017,7.871,2.996,6.363,4.251,50.375,19.199,33.463,12.739
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,13,63.06666667,7.466666667,46.33333333,4,31.29,30.95,7.908,3.013,7.834,2.98,6.222,4.442,49.203,18.749,34.801,13.236
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,14,68.33333333,8.066666667,48.5,4.333333333,31.27,30.98,7.903,3.011,7.841,2.983,6.743,4.663,53.292,20.305,36.56,13.908
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,15,70.4,9.133333333,51.16666667,4.166666667,31.39,30.9,7.929,3.023,7.824,2.975,7.017,4.884,55.635,21.211,38.213,14.53
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,16,80.8,11.33333333,40.33333333,4.166666667,31.49,31.12,7.951,3.033,7.871,2.996,8.129,3.928,64.627,24.653,30.914,11.769
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,17,88.46666667,12.8,45.83333333,4.166666667,31.51,31.0,7.955,3.035,7.845,2.985,8.941,4.413,71.121,27.133,34.621,13.171
4.0,1006376.0,3493.0,40.0,0.935885,760.0,REGULAR,1.0,AK 45,24009195.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,45.0,0.935885,2920.0,113573.0,3014.0,CL 174B,3.0,88.2593375469,CL 175,111964.0,Troncal,88.2593,761.0,853.0,4.0,855.0,1,4.755493,18,71.66666667,13.86666667,47.5,2.833333333,31.96,30.67,8.051,3.079,7.774,2.952,7.546,4.442,60.756,23.235,34.534,13.114
